!Item ID!~!Model!~!Seller!~!EFS SU!~!Seller Name!~!Production Base Model!~!Buyer!~!EFS SC!~!Predecessor!~!Successor!~!GPH Product Group!~!GPH Product Group Alpha!~!GPH Sub Group!~!Old Product Group!~!Old Product Group Alpha!~!Old Sub Group!~!Brand!~!Star Product Global!~!Produced From!~!Produced Until!~!PS Status!~!ROL Status!~!Intrastat Code!~!Product Function!~!Product Class!~!Product Installation!~!Product Typology!~!Main Model!~!Platfrom!~!Master Model!~!Base / Template Model!~!Project Name!~!Country of Origin!~!Local Product Id/SKU!~!Buyer Item ID!~!OEM Code!~!Multiflex Master!~!Multiflex Master Id!~!RoHS Status!~!ABC Status!~!Season!~!EAN/GTIN!~!Gross Weight (kg)!~!Net Weight (kg)!~!Package Height!~!Package Width!~!Package Depth!~!Shipping Volume!~!Stacking Level!~!Stacking Level Height!~!Stacking Level Width!~!Stacking Level Depth!~!Customer Delivery From!~!FDC Shipped From!~!Customer Delivery Until!~!FDC Shipped Until!~!Active and Future!~!Local Mix Driver!~!Traffic Light!~!Cluster / Region!~!Region!~!Main Colour!~!Technology!~!Product Type!~!Master Carton - Gross Weight!~!Master Carton - Height!~!Master Carton - Width!~!Master Carton - Depth!~!Master Pack Num of Pieces!~!Units by 20 ft Container!~!Units by 40 ft Container!~!Units by 40 ft Container HC!~!Minimum Order Qty!~!Draft!
!1679597!~!KIT 11!~!7CH          !~!7CH !~!China Master                  !~!               !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1130!~!ELX!~!!~!22-09-15!~!12-05-17!~!Not in PS!~!Expired!~!0!~!N/A!~!Accessory!~!FC!~!Innovative Accessories!~!!~!!~!!~!!~!!~!HK !~!!~!!~!!~!!~!!~!Not compliant                                     !~!!~!!~!!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!22-09-15!~!22-09-15!~!12-05-17!~!12-05-17!~!No!~!!~!!~!!~!!~!!~!!~!!~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!2735273!~!EWFLJL1IT!~!147!~!HUV !~!Lehel Factory (Dust)          !~!               !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!90!~!DT!~!9030!~!ELX!~!!~!26-02-13!~!12-05-17!~!Not in PS!~!Expired!~!0!~!N/A!~!Accessory!~!FC!~!Water filtration!~!!~!!~!!~!!~!!~!HU !~!!~!!~!!~!!~!!~!Not compliant                                     !~!!~!!~!!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!26-02-13!~!26-02-13!~!12-05-17!~!12-05-17!~!No!~!!~!!~!!~!!~!!~!!~!!~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!9001683!~!ABB 01!~!5UH          !~!5UH !~!Concept Manufacturing Inc.    !~!               !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1185!~!AEG!~!!~!23-01-17!~!12-05-17!~!Not in PS!~!Expired!~!0!~!N/A!~!Accessory!~!FC!~!Accessories!~!!~!!~!!~!!~!!~!CN !~!!~!!~!!~!!~!!~!Not compliant                                     !~!!~!!~!!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!23-01-17!~!23-01-17!~!12-05-17!~!12-05-17!~!No!~!!~!!~!!~!!~!!~!!~!!~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!11143800!~!RETAINER HOSE-!~!147!~!HUV !~!Lehel Factory (Dust)          !~!RETAINER H     !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1170!~!NB!~!!~!27-01-12!~!12-05-17!~!Not in PS!~!Expired!~!0!~!N/A!~!Accessory!~!FC!~!Hoses!~!!~!!~!!~!!~!!~!HU !~!!~!!~!!~!!~!!~!Not compliant                                     !~!!~!!~!!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!27-01-12!~!27-01-12!~!12-05-17!~!12-05-17!~!No!~!!~!!~!!~!!~!!~!!~!!~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!11594601!~!BRUSH DUSTING!~!9WL          !~!9WL !~!Wessel Werk                   !~!11594601!~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1196!~!NB!~!!~!15-05-12!~!27-03-50!~!Approved!~!Market!~!85087000!~!!~!Accessory!~!FC!~!!~!                              !~!                              !~!                                        !~!BRUSHDUSTING                                      !~!                                                  !~!DE !~!                    !~!BRUSH DUSTING!~!    !~!   !~!                    !~!Compliant                                         !~!!~!!~!7.32142E+12!~!0.05!~!0.05!~!50!~!75!~!120!~!0.00045!~!2!~!0!~!0!~!0!~!15-05-12!~!15-05-12!~!27-03-50!~!27-03-50!~!Yes!~!!~!!~!!~!!~!                                                  !~!                              !~!               !~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!11643104!~!TUBE EXTENTION!~!7NS          !~!7NS !~!NILFISK ADVANCE  M L          !~!TUBE EXTEN     !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1140!~!NB!~!!~!27-01-12!~!12-05-17!~!Not in PS!~!Expired!~!85087000!~!N/A!~!Accessory!~!FC!~!Hoses!~!!~!!~!!~!!~!!~!SE !~!!~!!~!!~!!~!!~!Not compliant                                     !~!!~!!~!!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!27-01-12!~!27-01-12!~!12-05-17!~!12-05-17!~!No!~!!~!!~!!~!!~!!~!!~!!~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!11674202!~!FILTER MOTOR-!~!7XY          !~!7XY !~!SUNDQUIST COMPONENTS AB       !~!FILTERMOTOR-   !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1120!~!NB!~!!~!27-01-12!~!12-05-17!~!Expired!~!Expired!~!84213920!~!!~!Accessory!~!FC!~!!~!                              !~!                              !~!                                        !~!FILTERMOTOR-                                      !~!                                                  !~!SE !~!                    !~!FILTER MOTOR-!~!    !~!   !~!                    !~!Compliant                                         !~!!~!!~!7.32142E+12!~!0.02!~!0.02!~!6!~!136!~!170!~!0.00013!~!2!~!0!~!0!~!0!~!27-01-12!~!27-01-12!~!12-05-17!~!12-05-17!~!No!~!!~!!~!!~!!~!                                                  !~!                              !~!               !~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!32253900!~!ZE 093!~!9AV          !~!9AV !~!AEG Lager Rothenburg          !~!ZE 093         !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1196!~!ELX!~!!~!20-05-10!~!12-05-17!~!Not in PS!~!Expired!~!85087000!~!N/A!~!Accessory!~!FC!~!Small Accessories!~!!~!!~!!~!!~!!~!DE !~!!~!!~!!~!!~!!~!Not compliant                                     !~!!~!2011 Fall                          !~!!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!20-05-10!~!20-05-10!~!20-08-14!~!20-08-14!~!No!~!!~!!~!!~!!~!!~!!~!!~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
!34543200!~!EF 60A!~!7FV          !~!7FV !~!MIDLAND INDUSTRIAL FILTERS    !~!               !~!2PL!~!2PL!~!!~!!~!!~!!~!!~!11!~!DT!~!1120!~!ELX!~!!~!21-09-09!~!12-05-17!~!Not in PS!~!Expired!~!0!~!N/A!~!Accessory!~!FC!~!Filters!~!!~!!~!!~!!~!!~!GB !~!!~!!~!!~!!~!!~!Not compliant                                     !~!!~!!~!!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!0!~!21-09-09!~!21-09-09!~!05-02-15!~!05-02-15!~!No!~!!~!!~!!~!!~!!~!!~!!~!0!~!0!~!0!~!0!~!!~!0!~!0!~!0!~!0!~!!
